# Solar Eclipse Obscuration file for 2017-08-21 19:05:00
grid,lat,lon,obsc
GN86,46.5,-43.0,0.18438658976517525
GN87,47.5,-43.0,0.1726123909283802
GN88,48.5,-43.0,0.16037777510384293
GN89,49.5,-43.0,0.14778405370935613
GO80,50.5,-43.0,0.13493376217866193
GO81,51.5,-43.0,0.12193055109360575
GO82,52.5,-43.0,0.10887934296959714
GO83,53.5,-43.0,0.09588679408972162
GO84,54.5,-43.0,0.0830621295849884
GO85,55.5,-43.0,0.07051847127145179
GO86,56.5,-43.0,0.058374871218914104
GO87,57.5,-43.0,0.04675944370858964
GO88,58.5,-43.0,0.03581436164300339
GO89,59.5,-43.0,0.025704344297962978
GP80,60.5,-43.0,0.01663254911669885
GP81,61.5,-43.0,0.008875251668241133
GP82,62.5,-43.0,0.0028815983477192683
GP83,63.5,-43.0,0.0
GP84,64.5,-43.0,0.0
GP85,65.5,-43.0,0.0
GP86,66.5,-43.0,0.0
GP87,67.5,-43.0,0.0
GP88,68.5,-43.0,0.0
GP89,69.5,-43.0,0.0
GQ80,70.5,-43.0,0.0
GQ81,71.5,-43.0,0.0
GQ82,72.5,-43.0,0.0
GQ83,73.5,-43.0,0.0
GQ84,74.5,-43.0,0.0
GQ85,75.5,-43.0,0.0
GQ86,76.5,-43.0,0.0
GQ87,77.5,-43.0,0.0
GQ88,78.5,-43.0,0.0
GQ89,79.5,-43.0,0.0
GR80,80.5,-43.0,0.0
GR81,81.5,-43.0,0.0
GR82,82.5,-43.0,0.0
GR83,83.5,-43.0,0.0
GR84,84.5,-43.0,0.0
GR85,85.5,-43.0,0.0
GR86,86.5,-43.0,0.0
GR87,87.5,-43.0,0.0
GR88,88.5,-43.0,0.0
GR89,89.5,-43.0,0.0
GA90,-89.5,-41.0,0.0
GA91,-88.5,-41.0,0.0
GA92,-87.5,-41.0,0.0
GA93,-86.5,-41.0,0.0
GA94,-85.5,-41.0,0.0
GA95,-84.5,-41.0,0.0
GA96,-83.5,-41.0,0.0
GA97,-82.5,-41.0,0.0
GA98,-81.5,-41.0,0.0
GA99,-80.5,-41.0,0.0
GB90,-79.5,-41.0,0.0
GB91,-78.5,-41.0,0.0
GB92,-77.5,-41.0,0.0
GB93,-76.5,-41.0,0.0
GB94,-75.5,-41.0,0.0
GB95,-74.5,-41.0,0.0
GB96,-73.5,-41.0,0.0
GB97,-72.5,-41.0,0.0
GB98,-71.5,-41.0,0.0
GB99,-70.5,-41.0,0.0
GC90,-69.5,-41.0,0.0
GC91,-68.5,-41.0,0.0
GC92,-67.5,-41.0,0.0
GC93,-66.5,-41.0,0.0
GC94,-65.5,-41.0,0.0
GC95,-64.5,-41.0,0.0
GC96,-63.5,-41.0,0.0
GC97,-62.5,-41.0,0.0
GC98,-61.5,-41.0,0.0
GC99,-60.5,-41.0,0.0
GD90,-59.5,-41.0,0.0
GD91,-58.5,-41.0,0.0
GD92,-57.5,-41.0,0.0
GD93,-56.5,-41.0,0.0
GD94,-55.5,-41.0,0.0
GD95,-54.5,-41.0,0.0
GD96,-53.5,-41.0,0.0
GD97,-52.5,-41.0,0.0
GD98,-51.5,-41.0,0.0
GD99,-50.5,-41.0,0.0
GE90,-49.5,-41.0,0.0
GE91,-48.5,-41.0,0.0
GE92,-47.5,-41.0,0.0
GE93,-46.5,-41.0,0.0
GE94,-45.5,-41.0,0.0
GE95,-44.5,-41.0,0.0
GE96,-43.5,-41.0,0.0
GE97,-42.5,-41.0,0.0
GE98,-41.5,-41.0,0.0
GE99,-40.5,-41.0,0.0
GF90,-39.5,-41.0,0.0
GF91,-38.5,-41.0,0.0
GF92,-37.5,-41.0,0.0
GF93,-36.5,-41.0,0.0
GF94,-35.5,-41.0,0.0
GF95,-34.5,-41.0,0.0
GF96,-33.5,-41.0,0.0
GF97,-32.5,-41.0,0.0
GF98,-31.5,-41.0,0.0
GF99,-30.5,-41.0,0.0
GG90,-29.5,-41.0,0.0
GG91,-28.5,-41.0,0.0
GG92,-27.5,-41.0,0.0
GG93,-26.5,-41.0,0.0
GG94,-25.5,-41.0,0.0
GG95,-24.5,-41.0,0.0
GG96,-23.5,-41.0,0.0
GG97,-22.5,-41.0,0.0
GG98,-21.5,-41.0,0.0
GG99,-20.5,-41.0,0.0
GH90,-19.5,-41.0,0.0
GH91,-18.5,-41.0,0.0
GH92,-17.5,-41.0,0.0
GH93,-16.5,-41.0,0.0
GH94,-15.5,-41.0,0.0
GH95,-14.5,-41.0,0.0
GH96,-13.5,-41.0,0.0
GH97,-12.5,-41.0,0.0
GH98,-11.5,-41.0,0.0
GH99,-10.5,-41.0,0.0
GI90,-9.5,-41.0,0.0
GI91,-8.5,-41.0,0.0
GI92,-7.5,-41.0,0.0
GI93,-6.5,-41.0,0.0
GI94,-5.5,-41.0,0.0
GI95,-4.5,-41.0,0.0
GI96,-3.5,-41.0,0.0
GI97,-2.5,-41.0,0.0
GI98,-1.5,-41.0,0.0
GI99,-0.5,-41.0,0.0
GJ90,0.5,-41.0,0.0
GJ91,1.5,-41.0,0.0
GJ92,2.5,-41.0,0.0
GJ93,3.5,-41.0,0.0
GJ94,4.5,-41.0,0.0
GJ95,5.5,-41.0,0.0
GJ96,6.5,-41.0,0.0
GJ97,7.5,-41.0,0.0
GJ98,8.5,-41.0,0.0
GJ99,9.5,-41.0,0.0031612679080991824
GK90,10.5,-41.0,0.009345290690816983
GK91,11.5,-41.0,0.017248138236772143
GK92,12.5,-41.0,0.02640742907539477
GK93,13.5,-41.0,0.03653294212495247
GK94,14.5,-41.0,0.04740899522482113
GK95,15.5,-41.0,0.05885987602318079
GK96,16.5,-41.0,0.07073388021610795
GK97,17.5,-41.0,0.0828947804234822
GK98,18.5,-41.0,0.09521683720321542
GK99,19.5,-41.0,0.10758172147495307
GL90,20.5,-41.0,0.11987657457393201
GL91,21.5,-41.0,0.13199280539674482
GL92,22.5,-41.0,0.1438254035247886
GL93,23.5,-41.0,0.15527263968432062
GL94,24.5,-41.0,0.1662360745263244
GL95,25.5,-41.0,0.17662082334851825
GL96,26.5,-41.0,0.18633603768187226
GL97,27.5,-41.0,0.19529556966686853
GL98,28.5,-41.0,0.2034187847851779
GL99,29.5,-41.0,0.2106314848030069
GM90,30.5,-41.0,0.21686689733817752
GM91,31.5,-41.0,0.22206668281513745
GM92,32.5,-41.0,0.22618190518885103
GM93,33.5,-41.0,0.2291739110478012
GM94,34.5,-41.0,0.23101506362591137
GM95,35.5,-41.0,0.231689284479252
GM96,36.5,-41.0,0.23119236611705538
GM97,37.5,-41.0,0.22953203303391434
GM98,38.5,-41.0,0.22672774508169086
GM99,39.5,-41.0,0.2228102542325551
GN90,40.5,-41.0,0.2178209416918854
GN91,41.5,-41.0,0.21181097540058003
GN92,42.5,-41.0,0.2048403370735446
GN93,43.5,-41.0,0.19697677256200197
GN94,44.5,-41.0,0.18829471966541553
GN95,45.5,-41.0,0.17887426428755998
GN96,46.5,-41.0,0.16880017015349297
GN97,47.5,-41.0,0.15816102048447275
GN98,48.5,-41.0,0.147048503400945
GN99,49.5,-41.0,0.13555686765111064
GO90,50.5,-41.0,0.12378257278698633
GO91,51.5,-41.0,0.11182415945088392
GO92,52.5,-41.0,0.09978237281457378
GO93,53.5,-41.0,0.0877605883313069
GO94,54.5,-41.0,0.07586561920696883
GO95,55.5,-41.0,0.06420904002563646
GO96,56.5,-41.0,0.05290926333502141
GO97,57.5,-41.0,0.042094806940175554
GO98,58.5,-41.0,0.03190961678788982
GO99,59.5,-41.0,0.022522322623029105
GP90,60.5,-41.0,0.014144095702727502
GP91,61.5,-41.0,0.007069465132936102
GP92,62.5,-41.0,0.0018055300507183554
GP93,63.5,-41.0,0.0
GP94,64.5,-41.0,0.0
GP95,65.5,-41.0,0.0
GP96,66.5,-41.0,0.0
GP97,67.5,-41.0,0.0
GP98,68.5,-41.0,0.0
GP99,69.5,-41.0,0.0
GQ90,70.5,-41.0,0.0
GQ91,71.5,-41.0,0.0
GQ92,72.5,-41.0,0.0
GQ93,73.5,-41.0,0.0
GQ94,74.5,-41.0,0.0
GQ95,75.5,-41.0,0.0
GQ96,76.5,-41.0,0.0
GQ97,77.5,-41.0,0.0
GQ98,78.5,-41.0,0.0
GQ99,79.5,-41.0,0.0
GR90,80.5,-41.0,0.0
GR91,81.5,-41.0,0.0
GR92,82.5,-41.0,0.0
GR93,83.5,-41.0,0.0
GR94,84.5,-41.0,0.0
GR95,85.5,-41.0,0.0
GR96,86.5,-41.0,0.0
GR97,87.5,-41.0,0.0
GR98,88.5,-41.0,0.0
GR99,89.5,-41.0,0.0
HA00,-89.5,-39.0,0.0
HA01,-88.5,-39.0,0.0
HA02,-87.5,-39.0,0.0
HA03,-86.5,-39.0,0.0
HA04,-85.5,-39.0,0.0
HA05,-84.5,-39.0,0.0
HA06,-83.5,-39.0,0.0
HA07,-82.5,-39.0,0.0
HA08,-81.5,-39.0,0.0
HA09,-80.5,-39.0,0.0
HB00,-79.5,-39.0,0.0
HB01,-78.5,-39.0,0.0
HB02,-77.5,-39.0,0.0
HB03,-76.5,-39.0,0.0
HB04,-75.5,-39.0,0.0
HB05,-74.5,-39.0,0.0
HB06,-73.5,-39.0,0.0
HB07,-72.5,-39.0,0.0
HB08,-71.5,-39.0,0.0
HB09,-70.5,-39.0,0.0
HC00,-69.5,-39.0,0.0
HC01,-68.5,-39.0,0.0
HC02,-67.5,-39.0,0.0
HC03,-66.5,-39.0,0.0
HC04,-65.5,-39.0,0.0
HC05,-64.5,-39.0,0.0
HC06,-63.5,-39.0,0.0
HC07,-62.5,-39.0,0.0
HC08,-61.5,-39.0,0.0
HC09,-60.5,-39.0,0.0
HD00,-59.5,-39.0,0.0
HD01,-58.5,-39.0,0.0
HD02,-57.5,-39.0,0.0
HD03,-56.5,-39.0,0.0
HD04,-55.5,-39.0,0.0
HD05,-54.5,-39.0,0.0
HD06,-53.5,-39.0,0.0
HD07,-52.5,-39.0,0.0
HD08,-51.5,-39.0,0.0
HD09,-50.5,-39.0,0.0
HE00,-49.5,-39.0,0.0
HE01,-48.5,-39.0,0.0
HE02,-47.5,-39.0,0.0
HE03,-46.5,-39.0,0.0
HE04,-45.5,-39.0,0.0
HE05,-44.5,-39.0,0.0
HE06,-43.5,-39.0,0.0
HE07,-42.5,-39.0,0.0
HE08,-41.5,-39.0,0.0
HE09,-40.5,-39.0,0.0
HF00,-39.5,-39.0,0.0
HF01,-38.5,-39.0,0.0
HF02,-37.5,-39.0,0.0
HF03,-36.5,-39.0,0.0
HF04,-35.5,-39.0,0.0
HF05,-34.5,-39.0,0.0
HF06,-33.5,-39.0,0.0
HF07,-32.5,-39.0,0.0
HF08,-31.5,-39.0,0.0
HF09,-30.5,-39.0,0.0
HG00,-29.5,-39.0,0.0
HG01,-28.5,-39.0,0.0
HG02,-27.5,-39.0,0.0
HG03,-26.5,-39.0,0.0
HG04,-25.5,-39.0,0.0
HG05,-24.5,-39.0,0.0
HG06,-23.5,-39.0,0.0
HG07,-22.5,-39.0,0.0
HG08,-21.5,-39.0,0.0
HG09,-20.5,-39.0,0.0
HH00,-19.5,-39.0,0.0
HH01,-18.5,-39.0,0.0
HH02,-17.5,-39.0,0.0
HH03,-16.5,-39.0,0.0
HH04,-15.5,-39.0,0.0
HH05,-14.5,-39.0,0.0
HH06,-13.5,-39.0,0.0
HH07,-12.5,-39.0,0.0
HH08,-11.5,-39.0,0.0
HH09,-10.5,-39.0,0.0
HI00,-9.5,-39.0,0.0
HI01,-8.5,-39.0,0.0
HI02,-7.5,-39.0,0.0
HI03,-6.5,-39.0,0.0
HI04,-5.5,-39.0,0.0
HI05,-4.5,-39.0,0.0
HI06,-3.5,-39.0,0.0
HI07,-2.5,-39.0,0.0
HI08,-1.5,-39.0,0.0
HI09,-0.5,-39.0,0.0
HJ00,0.5,-39.0,0.0
HJ01,1.5,-39.0,0.0
HJ02,2.5,-39.0,0.0
HJ03,3.5,-39.0,0.0
HJ04,4.5,-39.0,0.0
HJ05,5.5,-39.0,0.0
HJ06,6.5,-39.0,0.0
HJ07,7.5,-39.0,0.0
HJ08,8.5,-39.0,0.0
HJ09,9.5,-39.0,1.1797893776373654e-05
HK00,10.5,-39.0,0.0034287525415822038
HK01,11.5,-39.0,0.009397244135883796
HK02,12.5,-39.0,0.01690544324718335
HK03,13.5,-39.0,0.02553874749214598
HK04,14.5,-39.0,0.0350302050036179
HK05,15.5,-39.0,0.04517884253494717
HK06,16.5,-39.0,0.05581972360401632
HK07,17.5,-39.0,0.06680989479426735
HK08,18.5,-39.0,0.07802081548148371
HK09,19.5,-39.0,0.08933392383851904
HL00,20.5,-39.0,0.10063791395342427
HL01,21.5,-39.0,0.11182703962493735
HL02,22.5,-39.0,0.12280008628018972
HL03,23.5,-39.0,0.1334598100441317
HL04,24.5,-39.0,0.14371272438078567
HL05,25.5,-39.0,0.15346915833312025
HL06,26.5,-39.0,0.16264353377754512
HL07,27.5,-39.0,0.17115482088547468
HL08,28.5,-39.0,0.17892713579076105
HL09,29.5,-39.0,0.18589044502996335
HM00,30.5,-39.0,0.19198133952619098
HM01,31.5,-39.0,0.19714383816043538
HM02,32.5,-39.0,0.20133017857018867
HM03,33.5,-39.0,0.20450155178208762
HM04,34.5,-39.0,0.20662873848089236
HM05,35.5,-39.0,0.20769260869160913
HM06,36.5,-39.0,0.2076844535556681
HM07,37.5,-39.0,0.20660612745054346
HM08,38.5,-39.0,0.20446999022390697
HM09,39.5,-39.0,0.2012986517843042
HN00,40.5,-39.0,0.1971245335134387
HN01,41.5,-39.0,0.19198927180656888
HN02,42.5,-39.0,0.18594299757275623
HN03,43.5,-39.0,0.17904353118127095
HN04,44.5,-39.0,0.1713555349801322
HN05,45.5,-39.0,0.162949665431852
HN06,46.5,-39.0,0.1539017647249788
HN07,47.5,-39.0,0.14429212830404395
HN08,48.5,-39.0,0.1342048811217413
HN09,49.5,-39.0,0.12372749265772937
HO00,50.5,-39.0,0.11295046009072256
HO01,51.5,-39.0,0.10196719191973808
HO02,52.5,-39.0,0.09087413291358834
HO03,53.5,-39.0,0.07977118892164949
HO04,54.5,-39.0,0.06876254308155044
HO05,55.5,-39.0,0.05795801571544988
HO06,56.5,-39.0,0.047475235231259474
HO07,57.5,-39.0,0.037443117942029404
HO08,58.5,-39.0,0.028007657564228846
HO09,59.5,-39.0,0.019342257140679973
HP00,60.5,-39.0,0.011668399091780229
HP01,61.5,-39.0,0.0053058098648471235
HP02,62.5,-39.0,0.0008555280231575124
HP03,63.5,-39.0,0.0
HP04,64.5,-39.0,0.0
HP05,65.5,-39.0,0.0
HP06,66.5,-39.0,0.0
HP07,67.5,-39.0,0.0
HP08,68.5,-39.0,0.0
HP09,69.5,-39.0,0.0
HQ00,70.5,-39.0,0.0
HQ01,71.5,-39.0,0.0
HQ02,72.5,-39.0,0.0
HQ03,73.5,-39.0,0.0
HQ04,74.5,-39.0,0.0
HQ05,75.5,-39.0,0.0
HQ06,76.5,-39.0,0.0
HQ07,77.5,-39.0,0.0
HQ08,78.5,-39.0,0.0
HQ09,79.5,-39.0,0.0
HR00,80.5,-39.0,0.0
HR01,81.5,-39.0,0.0
HR02,82.5,-39.0,0.0
HR03,83.5,-39.0,0.0
HR04,84.5,-39.0,0.0
HR05,85.5,-39.0,0.0
HR06,86.5,-39.0,0.0
HR07,87.5,-39.0,0.0
HR08,88.5,-39.0,0.0
HR09,89.5,-39.0,0.0
HA10,-89.5,-37.0,0.0
HA11,-88.5,-37.0,0.0
HA12,-87.5,-37.0,0.0
HA13,-86.5,-37.0,0.0
HA14,-85.5,-37.0,0.0
HA15,-84.5,-37.0,0.0
HA16,-83.5,-37.0,0.0
HA17,-82.5,-37.0,0.0
HA18,-81.5,-37.0,0.0
HA19,-80.5,-37.0,0.0
HB10,-79.5,-37.0,0.0
HB11,-78.5,-37.0,0.0
HB12,-77.5,-37.0,0.0
HB13,-76.5,-37.0,0.0
HB14,-75.5,-37.0,0.0
HB15,-74.5,-37.0,0.0
HB16,-73.5,-37.0,0.0
HB17,-72.5,-37.0,0.0
HB18,-71.5,-37.0,0.0
HB19,-70.5,-37.0,0.0
HC10,-69.5,-37.0,0.0
HC11,-68.5,-37.0,0.0
HC12,-67.5,-37.0,0.0
HC13,-66.5,-37.0,0.0
HC14,-65.5,-37.0,0.0
HC15,-64.5,-37.0,0.0
HC16,-63.5,-37.0,0.0
HC17,-62.5,-37.0,0.0
HC18,-61.5,-37.0,0.0
HC19,-60.5,-37.0,0.0
HD10,-59.5,-37.0,0.0
HD11,-58.5,-37.0,0.0
HD12,-57.5,-37.0,0.0
HD13,-56.5,-37.0,0.0
HD14,-55.5,-37.0,0.0
HD15,-54.5,-37.0,0.0
HD16,-53.5,-37.0,0.0
HD17,-52.5,-37.0,0.0
HD18,-51.5,-37.0,0.0
HD19,-50.5,-37.0,0.0
HE10,-49.5,-37.0,0.0
HE11,-48.5,-37.0,0.0
HE12,-47.5,-37.0,0.0
HE13,-46.5,-37.0,0.0
HE14,-45.5,-37.0,0.0
HE15,-44.5,-37.0,0.0
HE16,-43.5,-37.0,0.0
HE17,-42.5,-37.0,0.0
HE18,-41.5,-37.0,0.0
HE19,-40.5,-37.0,0.0
HF10,-39.5,-37.0,0.0
HF11,-38.5,-37.0,0.0
HF12,-37.5,-37.0,0.0
HF13,-36.5,-37.0,0.0
HF14,-35.5,-37.0,0.0
HF15,-34.5,-37.0,0.0
HF16,-33.5,-37.0,0.0
HF17,-32.5,-37.0,0.0
HF18,-31.5,-37.0,0.0
HF19,-30.5,-37.0,0.0
HG10,-29.5,-37.0,0.0
HG11,-28.5,-37.0,0.0
HG12,-27.5,-37.0,0.0
HG13,-26.5,-37.0,0.0
HG14,-25.5,-37.0,0.0
HG15,-24.5,-37.0,0.0
HG16,-23.5,-37.0,0.0
HG17,-22.5,-37.0,0.0
HG18,-21.5,-37.0,0.0
HG19,-20.5,-37.0,0.0
HH10,-19.5,-37.0,0.0
HH11,-18.5,-37.0,0.0
HH12,-17.5,-37.0,0.0
HH13,-16.5,-37.0,0.0
HH14,-15.5,-37.0,0.0
HH15,-14.5,-37.0,0.0
HH16,-13.5,-37.0,0.0
HH17,-12.5,-37.0,0.0
HH18,-11.5,-37.0,0.0
HH19,-10.5,-37.0,0.0
HI10,-9.5,-37.0,0.0
HI11,-8.5,-37.0,0.0
HI12,-7.5,-37.0,0.0
HI13,-6.5,-37.0,0.0
HI14,-5.5,-37.0,0.0
HI15,-4.5,-37.0,0.0
HI16,-3.5,-37.0,0.0
HI17,-2.5,-37.0,0.0
HI18,-1.5,-37.0,0.0
HI19,-0.5,-37.0,0.0
HJ10,0.5,-37.0,0.0
HJ11,1.5,-37.0,0.0
HJ12,2.5,-37.0,0.0
HJ13,3.5,-37.0,0.0
HJ14,4.5,-37.0,0.0
HJ15,5.5,-37.0,0.0
HJ16,6.5,-37.0,0.0
HJ17,7.5,-37.0,0.0
HJ18,8.5,-37.0,0.0
HJ19,9.5,-37.0,0.0
HK10,10.5,-37.0,0.00014388515292440486
HK11,11.5,-37.0,0.0037103589856834107
HK12,12.5,-37.0,0.009464912121757107
HK13,13.5,-37.0,0.016591844320121382
HK14,14.5,-37.0,0.024720283781732962
HK15,15.5,-37.0,0.03360537127320414
HK16,16.5,-37.0,0.04306039727020402
HK17,17.5,-37.0,0.052931040064152154
HK18,18.5,-37.0,0.06308306719940754
HK19,19.5,-37.0,0.0733956552887771
HL10,20.5,-37.0,0.08375746908060937
HL11,21.5,-37.0,0.09406426257205003
HL12,22.5,-37.0,0.10421740023509807
HL13,23.5,-37.0,0.1141229789769612
HL14,24.5,-37.0,0.12369136906565292
HL15,25.5,-37.0,0.13283706360945777
HL16,26.5,-37.0,0.1414787645333329
HL17,27.5,-37.0,0.14953965368545422
HL18,28.5,-37.0,0.15694780840467687
HL19,29.5,-37.0,0.16363672572838628
HM10,30.5,-37.0,0.1695459209184285
HM11,31.5,-37.0,0.174621565784135
HM12,32.5,-37.0,0.17881713161185347
HM13,33.5,-37.0,0.18209400134491024
HM14,34.5,-37.0,0.18442201671516775
HM15,35.5,-37.0,0.18577992883844022
HM16,36.5,-37.0,0.18615572556433102
HM17,37.5,-37.0,0.18554681556438563
HM18,38.5,-37.0,0.1839600573887851
HM19,39.5,-37.0,0.18141163091960863
HN10,40.5,-37.0,0.17792675804546676
HN11,41.5,-37.0,0.17353928818176148
HN12,42.5,-37.0,0.16829117176907868
HN13,43.5,-37.0,0.1622318505899941
HN14,44.5,-37.0,0.15541759742621658
HN15,45.5,-37.0,0.14791083928460744
HN16,46.5,-37.0,0.13977949849878238
HN17,47.5,-37.0,0.13109638503205823
HN18,48.5,-37.0,0.12193867203897585
HN19,49.5,-37.0,0.11238748613199658
HO10,50.5,-37.0,0.10252764502404779
HO11,51.5,-37.0,0.09244757984222714
HO12,52.5,-37.0,0.0822394897916825
HO13,53.5,-37.0,0.07199979694587723
HO14,54.5,-37.0,0.06183000609143243
HO15,55.5,-37.0,0.05183814349057925
HO16,56.5,-37.0,0.042141081110798395
HO17,57.5,-37.0,0.03286832497309851
HO18,58.5,-37.0,0.02416845746261825
HO19,59.5,-37.0,0.016220982376359418
HP10,60.5,-37.0,0.00926110690042142
HP11,61.5,-37.0,0.0036448967775197763
HP12,62.5,-37.0,0.00015281505226586201
HP13,63.5,-37.0,0.0
HP14,64.5,-37.0,0.0
HP15,65.5,-37.0,0.0
HP16,66.5,-37.0,0.0
HP17,67.5,-37.0,0.0
HP18,68.5,-37.0,0.0
HP19,69.5,-37.0,0.0
HQ10,70.5,-37.0,0.0
HQ11,71.5,-37.0,0.0
HQ12,72.5,-37.0,0.0
HQ13,73.5,-37.0,0.0
HQ14,74.5,-37.0,0.0
HQ15,75.5,-37.0,0.0
HQ16,76.5,-37.0,0.0
HQ17,77.5,-37.0,0.0
HQ18,78.5,-37.0,0.0
HQ19,79.5,-37.0,0.0
HR10,80.5,-37.0,0.0
HR11,81.5,-37.0,0.0
HR12,82.5,-37.0,0.0
HR13,83.5,-37.0,0.0
HR14,84.5,-37.0,0.0
HR15,85.5,-37.0,0.0
HR16,86.5,-37.0,0.0
HR17,87.5,-37.0,0.0
HR18,88.5,-37.0,0.0
HR19,89.5,-37.0,0.0
HA20,-89.5,-35.0,0.0
HA21,-88.5,-35.0,0.0
HA22,-87.5,-35.0,0.0
HA23,-86.5,-35.0,0.0
HA24,-85.5,-35.0,0.0
HA25,-84.5,-35.0,0.0
HA26,-83.5,-35.0,0.0
HA27,-82.5,-35.0,0.0
HA28,-81.5,-35.0,0.0
HA29,-80.5,-35.0,0.0
HB20,-79.5,-35.0,0.0
HB21,-78.5,-35.0,0.0
HB22,-77.5,-35.0,0.0
HB23,-76.5,-35.0,0.0
HB24,-75.5,-35.0,0.0
HB25,-74.5,-35.0,0.0
HB26,-73.5,-35.0,0.0
HB27,-72.5,-35.0,0.0
HB28,-71.5,-35.0,0.0
HB29,-70.5,-35.0,0.0
HC20,-69.5,-35.0,0.0
HC21,-68.5,-35.0,0.0
HC22,-67.5,-35.0,0.0
HC23,-66.5,-35.0,0.0
HC24,-65.5,-35.0,0.0
HC25,-64.5,-35.0,0.0
HC26,-63.5,-35.0,0.0
HC27,-62.5,-35.0,0.0
HC28,-61.5,-35.0,0.0
HC29,-60.5,-35.0,0.0
HD20,-59.5,-35.0,0.0
HD21,-58.5,-35.0,0.0
HD22,-57.5,-35.0,0.0
HD23,-56.5,-35.0,0.0
HD24,-55.5,-35.0,0.0
HD25,-54.5,-35.0,0.0
HD26,-53.5,-35.0,0.0
HD27,-52.5,-35.0,0.0
HD28,-51.5,-35.0,0.0
HD29,-50.5,-35.0,0.0
HE20,-49.5,-35.0,0.0
HE21,-48.5,-35.0,0.0
HE22,-47.5,-35.0,0.0
HE23,-46.5,-35.0,0.0
HE24,-45.5,-35.0,0.0
HE25,-44.5,-35.0,0.0
HE26,-43.5,-35.0,0.0
HE27,-42.5,-35.0,0.0
HE28,-41.5,-35.0,0.0
HE29,-40.5,-35.0,0.0
HF20,-39.5,-35.0,0.0
HF21,-38.5,-35.0,0.0
HF22,-37.5,-35.0,0.0
HF23,-36.5,-35.0,0.0
HF24,-35.5,-35.0,0.0
HF25,-34.5,-35.0,0.0
HF26,-33.5,-35.0,0.0
HF27,-32.5,-35.0,0.0
HF28,-31.5,-35.0,0.0
HF29,-30.5,-35.0,0.0
HG20,-29.5,-35.0,0.0
HG21,-28.5,-35.0,0.0
HG22,-27.5,-35.0,0.0
HG23,-26.5,-35.0,0.0
HG24,-25.5,-35.0,0.0
HG25,-24.5,-35.0,0.0
HG26,-23.5,-35.0,0.0
HG27,-22.5,-35.0,0.0
HG28,-21.5,-35.0,0.0
HG29,-20.5,-35.0,0.0
HH20,-19.5,-35.0,0.0
HH21,-18.5,-35.0,0.0
HH22,-17.5,-35.0,0.0
HH23,-16.5,-35.0,0.0
HH24,-15.5,-35.0,0.0
HH25,-14.5,-35.0,0.0
HH26,-13.5,-35.0,0.0
HH27,-12.5,-35.0,0.0
HH28,-11.5,-35.0,0.0
HH29,-10.5,-35.0,0.0
HI20,-9.5,-35.0,0.0
HI21,-8.5,-35.0,0.0
HI22,-7.5,-35.0,0.0
HI23,-6.5,-35.0,0.0
HI24,-5.5,-35.0,0.0
HI25,-4.5,-35.0,0.0
HI26,-3.5,-35.0,0.0
HI27,-2.5,-35.0,0.0
HI28,-1.5,-35.0,0.0
HI29,-0.5,-35.0,0.0
HJ20,0.5,-35.0,0.0
HJ21,1.5,-35.0,0.0
HJ22,2.5,-35.0,0.0
HJ23,3.5,-35.0,0.0
HJ24,4.5,-35.0,0.0
HJ25,5.5,-35.0,0.0
HJ26,6.5,-35.0,0.0
HJ27,7.5,-35.0,0.0
HJ28,8.5,-35.0,0.0
HJ29,9.5,-35.0,0.0
HK20,10.5,-35.0,0.0
HK21,11.5,-35.0,0.00037371714436726887
HK22,12.5,-35.0,0.0040545665751089794
HK23,13.5,-35.0,0.009612260164013732
HK24,14.5,-35.0,0.016382573811164456
HK25,15.5,-35.0,0.024036062450874127
HK26,16.5,-35.0,0.032349405154974094
HK27,17.5,-35.0,0.04115000054547634
HK28,18.5,-35.0,0.05029412357359718
HK29,19.5,-35.0,0.05965629736958006
HL20,20.5,-35.0,0.06912346378972452
HL21,21.5,-35.0,0.0785915507584587
HL22,22.5,-35.0,0.0879633776955637
HL23,23.5,-35.0,0.0971473762521747
HL24,24.5,-35.0,0.10605684504014991
HL25,25.5,-35.0,0.1146095757003848
HL26,26.5,-35.0,0.12272774958894597
HL27,27.5,-35.0,0.13033803787640894
HL28,28.5,-35.0,0.1373718561594805
HL29,29.5,-35.0,0.14376573447120583
HM20,30.5,-35.0,0.14946176850086446
HM21,31.5,-35.0,0.15440812009105112
HM22,32.5,-35.0,0.1585595360997338
HM23,33.5,-35.0,0.1618778555007329
HM24,34.5,-35.0,0.16433247588782232
HM25,35.5,-35.0,0.1659007528356627
HM26,36.5,-35.0,0.16656830914021098
HM27,37.5,-35.0,0.16632923586795115
HM28,38.5,-35.0,0.1651861732344894
HM29,39.5,-35.0,0.16315026625796336
HN20,40.5,-35.0,0.16024099741876666
HN21,41.5,-35.0,0.15648590567066603
HN22,42.5,-35.0,0.15192020757378202
HN23,43.5,-35.0,0.14658634165955936
HN24,44.5,-35.0,0.14053346115549414
HN25,45.5,-35.0,0.13381690284889255
HN26,46.5,-35.0,0.12649766135882107
HN27,47.5,-35.0,0.11864189879389686
HN28,48.5,-35.0,0.110320520320205
HN29,49.5,-35.0,0.10160884737883484
HO20,50.5,-35.0,0.09258642333094443
HO21,51.5,-35.0,0.08333699283593099
HO22,52.5,-35.0,0.07394870893836428
HO23,53.5,-35.0,0.06451464526572735
HO24,54.5,-35.0,0.055133733642726925
